Area,Year,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp_f
Switzerland,2011,Maize,114447,1537,2132.14,47.624
Switzerland,2012,Maize,108279,1537,2077.9,46.328
Switzerland,2013,Maize,100837,1537,2098.5,46.292
Tajikistan,1992,Maize,29613,691,2280.0,46.22
Tajikistan,1993,Maize,30455,691,2280.0,45.122
Tajikistan,1994,Maize,18000,691,714.0,46.418
Tajikistan,1995,Maize,19372,691,54.0,47.282
Tajikistan,1996,Maize,37520,691,826.0,45.59
Tajikistan,1997,Maize,27501,691,751.31,47.641999999999996
Tajikistan,1998,Maize,29816,691,676.63,47.012
Tajikistan,1999,Maize,28100,691,601.94,47.732
Tajikistan,2000,Maize,27011,691,527.25,47.804
Tajikistan,2001,Maize,29515,691,452.56,48.488
Tajikistan,2002,Maize,35117,691,377.88,47.534
Tajikistan,2004,Maize,46811,691,228.5,48.632
Tajikistan,2005,Maize,40471,691,235.4,47.498
Tajikistan,2006,Maize,37740,691,241.9,48.146
Tajikistan,2007,Maize,40109,691,247.9,47.641999999999996
Tajikistan,2008,Maize,93985,691,253.5,46.922
Tajikistan,2009,Maize,98893,691,258.1,47.156
Tajikistan,2010,Maize,120521,691,262.1,48.164
Tajikistan,2011,Maize,121228,691,264.6,47.21
Tajikistan,2012,Maize,125670,691,264.6,45.878
Tajikistan,2013,Maize,124827,691,264.6,50.18
Thailand,1990,Cassava,139159,1622,18849.0,82.328
Thailand,1991,Cassava,137453,1622,18849.0,82.13
Thailand,1992,Cassava,140332,1622,18849.0,81.59
Thailand,1993,Cassava,140491,1622,18849.0,81.64399999999999
Thailand,1994,Cassava,138073,1622,20448.0,81.968
Thailand,1995,Cassava,130244,1622,24062.0,81.824
Thailand,1996,Cassava,141581,1622,21901.0,81.266
Thailand,1997,Cassava,146976,1622,23960.0,82.418
Thailand,1998,Cassava,149280,1622,19212.0,83.19200000000001
Thailand,1999,Cassava,154929,1622,22761.0,81.212
Thailand,2000,Cassava,168570,1622,20334.0,81.536
Thailand,2001,Cassava,175324,1622,30629.67,82.05799999999999
Thailand,2002,Cassava,170694,1622,40925.33,82.364
Thailand,2004,Cassava,202778,1622,88548.0,82.04
Thailand,2005,Cassava,171804,1622,43831.0,82.256
Thailand,2006,Cassava,210910,1622,41220.0,82.256
Thailand,2007,Cassava,229223,1622,66858.0,82.02199999999999
Thailand,2008,Cassava,212548,1622,65423.0,81.464
Thailand,2009,Cassava,226781,1622,67933.0,82.02199999999999
Thailand,2010,Cassava,185730,1622,68986.0,83.372
Thailand,2011,Cassava,192995,1622,87191.0,81.608
Thailand,2012,Cassava,219133,1622,69921.0,83.264
Thailand,2013,Cassava,218232,1622,8136.0,84.164
Tunisia,1990,Potatoes,136478,207,909.0,66.812
Tunisia,1991,Potatoes,129412,207,909.0,65.138
Tunisia,1992,Potatoes,136250,207,909.0,65.372
Tunisia,1993,Potatoes,140141,207,909.0,66.02
Tunisia,1994,Potatoes,117318,207,909.0,67.874
Tunisia,1995,Potatoes,137059,207,909.0,66.596
Tunisia,1996,Potatoes,119469,207,909.0,65.984
Tunisia,1997,Potatoes,125652,207,909.0,67.172
Tunisia,1998,Potatoes,137850,207,868.44,66.542
Tunisia,1999,Potatoes,164103,207,827.87,67.946
Tunisia,2000,Potatoes,140097,207,787.31,67.568
Tunisia,2001,Potatoes,154930,207,746.75,68.072
Tunisia,2002,Potatoes,140399,207,706.18,67.532
Tunisia,2004,Potatoes,154959,207,625.06,66.866
Tunisia,2005,Potatoes,123604,207,584.49,66.416
Tunisia,2006,Potatoes,146586,207,543.93,67.676
Tunisia,2007,Potatoes,145418,207,503.37,67.47800000000001
Tunisia,2008,Potatoes,149194,207,462.8,67.568
Tunisia,2009,Potatoes,144321,207,422.24,67.352
Tunisia,2010,Potatoes,155462,207,422.24,67.568
Tunisia,2011,Potatoes,148760,207,422.24,67.154
Tunisia,2012,Potatoes,150215,207,422.24,68.21600000000001
Tunisia,2013,Potatoes,160417,207,422.24,68.0
Turkey,1990,Maize,40803,593,29918.0,66.596
Turkey,1991,Maize,42489,593,24343.0,66.092
Turkey,1992,Maize,42427,593,27110.0,63.824
Turkey,1993,Maize,45455,593,28042.0,65.876
Turkey,1994,Maize,38181,593,24219.0,67.568
Turkey,1995,Maize,37322,593,27328.0,66.47
Turkey,1996,Maize,36396,593,30286.0,67.04599999999999
Turkey,1997,Maize,38247,593,34431.0,65.57
Turkey,1998,Maize,42192,593,30162.0,67.85600000000001
Turkey,1999,Maize,44376,593,33089.0,68.036
Turkey,2000,Maize,41605,593,33471.0,66.794
Turkey,2001,Maize,40063,593,25539.0,68.162
Turkey,2002,Maize,42163,593,27915.0,67.172
Turkey,2004,Maize,55076,593,28831.0,67.064
Turkey,2005,Maize,70000,593,40332.0,66.992
Turkey,2006,Maize,72139,593,27421.0,66.992
Turkey,2007,Maize,68381,593,48715.51,67.676
Turkey,2008,Maize,71988,593,37640.2,67.85600000000001
Turkey,2009,Maize,71878,593,37651.15,67.892
Turkey,2010,Maize,72614,593,38554.69,69.836
Turkey,2011,Maize,71707,593,39534.43,66.848
Turkey,2012,Maize,73884,593,42610.59,67.85600000000001
Turkey,2013,Maize,89499,593,39440.0,68.396
Uganda,1990,Cassava,83010,1180,72.0,74.048
Uganda,1991,Cassava,83008,1180,72.0,73.94
Uganda,1992,Cassava,80000,1180,72.0,74.22800000000001
Uganda,1993,Cassava,85068,1180,71.0,74.516
Uganda,1994,Cassava,65000,1180,59.0,74.48
Uganda,1995,Cassava,66988,1180,88.0,74.696
Uganda,1996,Cassava,67015,1180,88.0,74.282
Uganda,1997,Cassava,66988,1180,88.0,75.27199999999999
Uganda,1998,Cassava,90000,1180,88.0,75.146
Uganda,1999,Cassava,130000,1180,88.0,74.336
Uganda,2000,Cassava,123840,1180,88.0,74.75
Uganda,2001,Cassava,135000,1180,88.0,74.246
Uganda,2002,Cassava,135000,1180,88.0,75.182
Uganda,2004,Cassava,135135,1180,88.0,75.236
Uganda,2005,Cassava,144083,1180,88.0,75.722
Uganda,2006,Cassava,129974,1180,88.0,75.11
Uganda,2007,Cassava,128834,1180,88.0,74.624
Uganda,2008,Cassava,72252,1180,88.0,74.624
Uganda,2009,Cassava,71829,1180,88.0,75.524
Uganda,2010,Cassava,61120,1180,88.0,75.452
Uganda,2011,Cassava,48728,1180,88.0,75.002
Uganda,2012,Cassava,32973,1180,88.0,75.254
Uganda,2013,Cassava,35006,1180,88.0,75.434
Ukraine,1992,Maize,25072,565,66772.0,46.525999999999996
Ukraine,1993,Maize,28445,565,61843.46,44.402
Ukraine,1994,Maize,23614,565,56914.93,46.364000000000004
Ukraine,1995,Maize,29207,565,51986.39,46.868
Ukraine,1996,Maize,27365,565,47057.85,44.6
Ukraine,1997,Maize,32628,565,42129.32,44.978
Ukraine,1998,Maize,25342,565,37200.78,45.932
Ukraine,1999,Maize,25220,565,32272.25,48.146
Ukraine,2000,Maize,30091,565,27343.71,47.876
Ukraine,2001,Maize,32425,565,22415.17,47.156
Ukraine,2002,Maize,35167,565,17486.64,47.966
Ukraine,2004,Maize,38558,565,15344.4,46.976
Ukraine,2005,Maize,43185,565,23021.7,47.102000000000004
Ukraine,2006,Maize,37352,565,28832.6,46.184
Ukraine,2007,Maize,39001,565,36476.0,49.028000000000006
Ukraine,2008,Maize,46911,565,54080.5,48.632
Ukraine,2009,Maize,50195,565,36444.7,47.876
Ukraine,2010,Maize,45147,565,62534.6,48.146
Ukraine,2011,Maize,64446,565,79491.7,47.264
Ukraine,2012,Maize,47946,565,90814.8,47.408
Ukraine,2013,Maize,64119,565,86781.8,50.594
United Kingdom,1990,Potatoes,365161,1220,29517.0,49.208
United Kingdom,1991,Potatoes,354068,1220,29022.0,48.397999999999996
United Kingdom,1992,Potatoes,433870,1220,31077.0,48.397999999999996
United Kingdom,1993,Potatoes,415790,1220,32387.0,47.75
United Kingdom,1994,Potatoes,399956,1220,33929.0,48.218
United Kingdom,1995,Potatoes,374503,1220,33743.0,49.135999999999996
United Kingdom,1996,Potatoes,407441,1220,35579.0,47.84
United Kingdom,1997,Potatoes,429656,1220,35490.0,49.891999999999996
United Kingdom,1998,Potatoes,391347,1220,35422.0,49.262
United Kingdom,1999,Potatoes,401515,1220,35537.0,49.406
United Kingdom,2000,Potatoes,399759,1220,33031.28,49.046
United Kingdom,2001,Potatoes,402970,1220,32893.1,48.65
United Kingdom,2002,Potatoes,440886,1220,30995.26,49.604
United Kingdom,2004,Potatoes,424781,1220,31223.91,49.748
United Kingdom,2005,Potatoes,435153,1220,31415.27,49.82
United Kingdom,2006,Potatoes,415887,1220,22588.09,50.036
United Kingdom,2007,Potatoes,401926,1220,22331.7,50.198
United Kingdom,2008,Potatoes,416597,1220,21596.68,49.064
United Kingdom,2009,Potatoes,444167,1220,21324.22,49.262
United Kingdom,2010,Potatoes,438841,1220,16770.87,47.120000000000005
United Kingdom,2011,Potatoes,432192,1220,16401.66,49.676
United Kingdom,2012,Potatoes,305570,1220,17718.64,48.686
United Kingdom,2013,Potatoes,408993,1220,17673.46,47.768
Uruguay,1990,Maize,18510,1300,1762.01,62.438
Uruguay,1991,Maize,17800,1300,1762.01,62.51
Uruguay,1992,Maize,15613,1300,2072.03,62.059999999999995
Uruguay,1993,Maize,19631,1300,1634.02,62.257999999999996
Uruguay,1994,Maize,16279,1300,2272.08,62.906000000000006
Uruguay,1995,Maize,24528,1300,2413.02,61.988
Uruguay,1996,Maize,21712,1300,3444.01,62.654
Uruguay,1997,Maize,26444,1300,3362.05,63.428000000000004
Uruguay,1998,Maize,33715,1300,4239.03,62.186
Uruguay,1999,Maize,40894,1300,3925.03,61.916000000000004
Uruguay,2000,Maize,15296,1300,3650.08,62.51
Uruguay,2001,Maize,46643,1300,4433.04,63.698
Uruguay,2002,Maize,33552,1300,5184.5,62.708
Uruguay,2004,Maize,49640,1300,9017.73,62.995999999999995
Uruguay,2005,Maize,41419,1300,9232.47,62.833999999999996
Uruguay,2006,Maize,41837,1300,9143.45,62.833999999999996
Uruguay,2007,Maize,57541,1300,14057.2,61.754000000000005
Uruguay,2008,Maize,41526,1300,13335.22,63.374
Uruguay,2009,Maize,30834,1300,13475.41,62.528000000000006
Uruguay,2010,Maize,55115,1300,14981.18,62.798
Uruguay,2011,Maize,35377,1300,17517.76,62.42
Uruguay,2012,Maize,42615,1300,23506.4,63.554
Uruguay,2013,Maize,56309,1300,19028.6,60.656
Zambia,1990,Cassava,62040,1020,1080.0,70.574
Zambia,1991,Cassava,62000,1020,1080.0,69.512
Zambia,1992,Cassava,61679,1020,1080.0,71.33
Zambia,1993,Cassava,62000,1020,1080.0,69.8
Zambia,1994,Cassava,61430,1020,1080.0,70.16
Zambia,1995,Cassava,61268,1020,716.0,71.348
Zambia,1996,Cassava,61172,1020,1670.0,70.142
Zambia,1997,Cassava,61978,1020,1670.0,69.62
Zambia,1998,Cassava,62000,1020,1670.0,70.376
Zambia,1999,Cassava,57107,1020,1670.0,68.95400000000001
Zambia,2000,Cassava,49409,1020,1670.0,69.188
Zambia,2001,Cassava,53409,1020,1670.0,69.62
Zambia,2002,Cassava,55538,1020,1670.0,70.79
Zambia,2004,Cassava,58000,1020,1670.0,69.422
Zambia,2005,Cassava,58667,1020,1670.0,71.54599999999999
Zambia,2006,Cassava,57917,1020,1670.0,69.89
Zambia,2007,Cassava,57917,1020,1670.0,69.566
Zambia,2008,Cassava,57834,1020,1670.0,69.188
Zambia,2009,Cassava,58043,1020,1670.0,69.368
Zambia,2010,Cassava,57968,1020,1670.0,70.412
Zambia,2011,Cassava,57754,1020,1670.0,69.584
Zambia,2012,Cassava,58188,1020,1670.0,69.44
Zambia,2013,Cassava,58248,1020,1670.0,68.252
Zimbabwe,1990,Cassava,39916,657,5727.0,70.142
Zimbabwe,1991,Cassava,40000,657,6753.0,69.71
Zimbabwe,1992,Cassava,40000,657,3303.0,71.474
Zimbabwe,1993,Cassava,39394,657,1716.0,69.584
Zimbabwe,1994,Cassava,40095,657,1664.0,69.152
Zimbabwe,1995,Cassava,39474,657,2599.0,70.826
Zimbabwe,1996,Cassava,40638,657,2538.0,69.25999999999999
Zimbabwe,1997,Cassava,41026,657,2762.0,69.134
Zimbabwe,1998,Cassava,42308,657,2883.0,70.34
Zimbabwe,1999,Cassava,42121,657,2918.18,68.792
Zimbabwe,2000,Cassava,43750,657,2953.36,68.504
Zimbabwe,2001,Cassava,42650,657,2988.54,69.548
Zimbabwe,2002,Cassava,42679,657,3023.72,69.94399999999999
Zimbabwe,2004,Cassava,43678,657,3094.08,68.55799999999999
Zimbabwe,2005,Cassava,43541,657,3129.26,70.682
Zimbabwe,2006,Cassava,43714,657,3164.45,69.25999999999999
Zimbabwe,2007,Cassava,43146,657,3199.63,69.35
Zimbabwe,2008,Cassava,44259,657,3234.81,69.224
Zimbabwe,2009,Cassava,44708,657,3269.99,68.936
Zimbabwe,2010,Cassava,45152,657,3305.17,70.10600000000001
Zimbabwe,2011,Cassava,45589,657,3340.35,69.404
Zimbabwe,2012,Cassava,47010,657,3375.53,68.936
Zimbabwe,2013,Cassava,46000,657,2550.07,67.568
